Activity Date,Activity Name,Activity ID,Type,Equipment,Distance,Total Time,Moving Time,Avg Speed,Max Speed,Avg Power,Elevation Gain,Avg Grade,Kudos,Comments,Photos,Riders,Commute,Trainer,Description,num
"May 5, 2019 10:47 AM",Morning Ride,2344811773,Ride,,6.84,01:07:07,01:00:48,6.8,22.4,0,1542,225.4,0,0,0,1,,,,25
"Apr 18, 2020 7:32 AM",Morning Ride,3316486442,Ride,,5.95,01:08:52,01:00:30,5.9,23,166.4,1215,204.3,0,0,0,1,,,,26
"May 24, 2019 10:35 AM",Morning Ride,2397342110,Ride,,12.47,01:12:16,01:07:30,11.1,29.5,0,482,38.7,0,0,0,1,,,,27
"Apr 6, 2019 9:57 AM",Morning Ride,3388553689,Ride,,7.95,01:12:23,01:12:23,6.6,18.3,128.9,841,105.7,0,0,0,1,,,,28
"May 29, 2020 6:21 AM",Morning Ride,3530575084,Ride,,6.12,01:17:16,01:04:22,5.7,22.1,162.7,1496,244.4,0,0,0,1,,,,29
"Jul 5, 2019 10:19 AM",Morning Ride,2506886293,Ride,,27.92,01:54:12,01:50:09,15.2,29.5,0,727,26,0,0,0,2,,,,30
"Aug 23, 2019 10:53 AM",Morning Ride,2644947147,Ride,,14.19,02:09:55,02:08:15,6.6,23.7,0,2879,202.9,0,0,0,1,,,,31
"Jul 7, 2020 10:36 AM",Morning Ride,3728853092,Ride,,9.53,02:10:19,01:56:19,4.9,20.6,147.7,2680,281.3,0,0,0,1,,,,32
"Apr 12, 2019 10:36 AM",Morning Ride,3388553742,Ride,,10.92,02:18:28,02:12:46,4.9,25.9,150.7,2500,229,0,0,0,1,,,,33
"May 31, 2019 9:58 AM",Morning Ride,2412354776,Ride,,33.5,02:20:52,02:08:16,15.7,30.9,0,1211,36.1,0,0,0,1,,,,34
"Aug 16, 2019 10:20 AM",Morning Ride,2624774858,Ride,,13.97,02:44:57,02:08:38,6.5,28.6,0,3074,220,0,0,0,2,,,,35
"Apr 29, 2020 6:18 AM",Morning Ride,3370961497,Ride,,14.62,02:59:08,02:34:51,5.7,24.6,153.4,3246,222,2,0,0,2,,,,36
"Jul 6, 2019 6:16 AM",Morning Ride,2509773993,Ride,,26.13,05:54:03,04:55:00,5.3,23.7,0,5196,198.8,0,0,0,2,,,,37
"Dec 23, 2019 10:00 AM",Morning Run,2952293445,Run,,0.39,00:04:43,00:04:23,5.3,6.9,0,59,152.6,0,0,0,1,,,,
"Nov 28, 2019 10:18 AM",Morning Run,2897779223,Run,,4.08,00:36:05,00:35:58,6.8,9.2,0,211,51.7,1,0,0,1,,,,1
"May 23, 2019 8:25 AM",Morning Run,2392190521,Run,,3.1,00:37:29,00:37:29,5,7.2,0,10,3.2,0,0,0,1,,,,2
"Mar 25, 2020 10:12 AM",Morning Run,3217117177,Run,,4.34,00:47:07,00:45:34,5.7,10.7,0,925,213.2,0,0,0,1,,,,3
"Oct 13, 2018 8:34 AM",Morning Run,3388549667,Run,,4.14,00:47:19,00:47:19,5.2,8.9,0,826,199.7,0,0,0,1,,,,4
"Mar 17, 2020 10:39 AM",Morning Run,3191714190,Run,,4.33,00:51:27,00:50:49,5.1,9.4,0,892,206.2,0,0,0,1,,,,5
"Sep 10, 2020 7:01 AM",Morning Run,4039422085,Run,,5.61,00:52:05,00:52:01,6.5,10.7,0,988,176,1,0,0,1,,,,6
"Nov 10, 2019 9:04 AM",Morning Run,2856585881,Run,,5.27,00:53:09,00:53:06,6,10.3,0,424,80.4,0,0,0,1,,,,7
"Aug 22, 2020 8:43 AM",Morning Run,3950186565,Run,,4.78,00:53:38,00:52:45,5.4,39.8,0,787,164.6,1,0,0,1,,,,8
"Apr 8, 2020 10:38 AM",Morning Run,3272197846,Run,,5.67,00:59:10,00:58:34,5.8,11.2,0,1031,181.9,0,0,0,1,,,,9
"Oct 21, 2018 10:31 AM",Morning Run,3388549717,Run,,5.28,01:04:13,01:04:13,4.9,9.6,0,493,93.4,0,0,0,1,,,,10
"Sep 4, 2020 7:53 AM",Morning Run,4010496976,Run,,6.79,01:06:14,01:05:50,6.2,10.3,0,1106,162.9,1,0,0,1,,,,11
"Aug 27, 2020 7:20 AM",Morning Run,3973305358,Run,,6.77,01:09:31,01:09:31,5.8,10.3,0,1070,157.9,0,0,0,1,,,,12
"Sep 11, 2020 7:45 AM",Morning Run,4044221304,Run,,6.8,01:10:48,01:10:45,5.8,11.2,0,1079,158.7,0,0,0,1,,,,13
"Aug 21, 2020 7:22 AM",Morning Run,3945424808,Run,,6.53,01:14:48,01:12:41,5.4,9.4,0,1093,167.3,0,0,0,1,,,,14
"Aug 25, 2020 7:09 AM",Morning Run,3963761233,Run,,6.91,01:16:41,01:16:12,5.4,9.8,0,1089,157.7,1,0,0,1,,,,15
"Apr 28, 2020 10:51 AM",Morning Run,3367303383,Run,,8.01,01:29:16,01:23:42,5.7,10.1,0,1434,178.9,2,0,0,1,,,,16
"Apr 2, 2020 10:29 AM",Morning Run,3247157452,Run,,9.07,01:31:30,01:30:10,6,9.8,0,1253,138.3,2,1,0,1,,,,17
"Mar 28, 2020 10:00 AM",Morning Run,3228526318,Run,,7.38,01:38:40,01:29:22,5,11.6,0,2256,305.9,2,1,0,1,,,,18
"Sep 6, 2020 8:15 AM",Morning Run,4021605672,Run,,9,01:41:46,01:40:56,5.4,10.7,0,1496,166.2,1,0,0,1,,,,19
"Sep 12, 2020 9:40 AM",Morning Run,4049942568,Run,,10.67,02:05:11,01:57:48,5.4,9.8,0,1680,157.4,0,0,0,1,,,,20
"Sep 5, 2020 7:09 AM",Morning Run,4016012361,Run,,9.56,02:19:29,02:16:24,4.2,9.6,0,1043,109.1,1,0,2,1,,,,21
"Aug 16, 2020 7:45 AM",Mother Goose,3923791518,Hike,,15.57,07:40:11,05:40:54,2.7,23.3,0,6258,401.9,1,0,5,1,,,,
"Jul 26, 2019 6:45 AM",Mount Henry,2565894340,Hike,,11.15,10:00:20,05:18:49,2.1,6.7,0,4600,412.5,0,0,2,1,,,,
"Sep 7, 2019 8:16 AM",Mount Jackson,2689292082,Hike,,19.7,13:41:32,08:10:44,2.4,8.9,0,7247,367.9,2,0,6,2,,,,
"Jul 28, 2019 6:05 AM",Mount Siyeh,2571081091,Hike,,9.55,05:28:50,03:43:41,2.6,26.4,0,4357,456.2,1,0,2,1,,,,
"Aug 23, 2020 7:14 AM",North Canyon Peak,3956332967,Hike,,12.2,05:53:33,04:58:39,2.4,21.5,0,4354,357,2,0,4,1,,,,
"Aug 11, 2019 5:46 AM",Piegan and Pollock Mountains,2610458362,Hike,,5.07,03:25:22,02:26:56,2.1,8.1,0,3559,702.5,2,0,3,1,,,,
"Jul 12, 2020 6:12 AM",Pintler Divide,3753929452,Hike,,18.23,10:10:53,07:19:18,2.5,7.6,0,6617,363.1,3,1,5,1,,,,
"Aug 11, 2020 8:07 AM",Pyramid Buttes,3899371916,Hike,,15.6,06:48:35,05:27:33,2.9,7.6,0,5030,322.5,2,0,3,1,,,,
"Jul 5, 2020 6:34 AM",Pyramid Promenade,3719610802,Hike,,16.59,08:33:30,06:40:06,2.5,8.1,0,6519,392.9,3,0,5,1,,,,
"Sep 20, 2019 6:37 AM","Red Crow, Calf Robe, Unnamed peak",2725905249,Hike,,15.21,07:04:49,04:01:46,3.8,8.9,0,5947,390.9,1,0,5,1,,,"Saw 2 mountain lions, one of which literally tried to eat me, and a moose. ",
"Aug 9, 2019 7:31 AM","Reynolds, Dragon_s Tail",2605514993,Hike,,9.74,09:25:51,04:37:10,2.1,7.2,0,3961,406.6,2,0,3,2,,,,
"Jul 30, 2020 10:03 AM",Rocky Mountain,3845037258,Hike,,9.21,05:02:18,03:39:07,2.5,12.8,0,3796,412.2,0,0,1,1,,,"The Bitterroot doesn't disappoint... She's still there, as strong as ever, full of brushy blowdown and knee deep creek crossings, ticks, toe stubbings, and a near complete lack of scenery. ",
"Aug 5, 2020 8:04 AM",Sawtooth,3869926579,Hike,,7.23,04:28:17,03:04:08,2.4,5.4,0,2949,408.2,0,0,3,1,,,,
"Jun 19, 2020 8:25 AM",Selway River Rattlesnake Ramble Day 1,3645938635,Hike,,23.28,10:11:36,07:53:17,3,7.8,0,4869,209.1,2,0,6,1,,,,
"Jun 20, 2020 7:41 AM",Selway River Rattlesnake Ramble Day 2,3645935250,Hike,,16.5,06:13:30,05:01:28,3.3,13.4,0,1227,74.3,3,0,3,1,,,,
"Jul 1, 2020 7:25 AM",Shale Mountain,3700509432,Hike,,20.59,09:02:16,07:38:30,2.7,7.4,0,4147,201.4,3,0,4,2,,,,
"Jul 3, 2020 5:36 AM",Sheafman Shuffle,3709465471,Hike,,16.01,11:35:08,06:35:28,2.4,11.9,0,5246,327.6,3,0,5,1,,,,
"Aug 29, 2020 6:54 AM",Sky Pilot,3983600170,Run,,19.74,06:54:59,03:23:05,5.8,21.9,0,4760,241.1,2,0,3,1,,,,
"Apr 16, 2020 11:35 AM",Slushy Muddy Icey Dicey,3308946902,Run,,13.18,02:10:10,02:04:34,6.3,13.2,0,858,65.1,2,0,0,1,,,,
"Aug 3, 2020 7:57 AM",Sphinx,3859923658,Hike,,12.57,05:59:33,04:23:37,2.9,8.5,0,4665,371.2,2,0,2,1,,,,
"Aug 4, 2020 9:09 AM",Sunset,3869929129,Hike,,9.84,05:48:32,04:28:15,2.2,7.8,0,4137,420.3,1,0,4,1,,,,
"May 10, 2020 12:03 PM",The Deanery,3432187449,Run,,13.01,03:31:46,03:01:14,4.3,9.4,0,3239,249,3,0,4,1,,,,
"Aug 8, 2020 6:26 AM",Trapper_ganza_,3884846527,Hike,,10.79,08:36:24,05:20:16,2,22.6,0,5538,513.2,1,0,6,1,,,,
"Aug 4, 2019 7:21 AM",Triple Divide Peak_Mount Norris,2591868567,Hike,,19.32,12:01:26,07:18:41,2.6,12.1,0,5188,268.6,3,0,3,2,,,,
"May 14, 2020 9:47 AM",Ward Mountain,3452000684,Hike,,12.18,04:40:15,04:04:43,3,8.5,0,4842,397.4,3,0,3,1,,,,
"Jun 3, 2020 7:53 AM",Warm Springs Day 1,3564836998,Hike,,16.49,07:40:45,04:05:36,4,19.7,0,2867,173.8,1,0,2,1,,,,
"Jun 4, 2020 7:43 AM",Warm Springs Day 2,3564781014,Hike,,17.75,06:29:41,05:32:12,3.2,7.8,0,2034,114.6,1,0,4,1,,,,
"May 28, 2020 11:41 AM",Wild Horse Point,3528046636,Hike,,13.99,04:39:11,04:06:29,3.4,8.5,0,3885,277.6,0,0,2,1,,,,
"Jul 31, 2020 9:23 AM",Wright,3845036594,Hike,,8.36,03:31:43,03:07:24,2.7,6.3,0,3504,419,0,0,1,1,,,,
